时间,错误量
1513482134414,0
1513482144433,0
1513482154445,0
1513482689834,0
1513482749834,0
1513482809835,0
1513482869837,0
1513482929834,0
1513482989835,0
1513483049838,0
1513483109841,0
1513483169844,0
1513483229846,0
1513483289845,0
1513483349841,0
1513483409836,0
1513483469839,0
1513483529839,0
1513483589842,0
1513483649845,0
1513483709857,0
