时间,错误量
1513068457992,0
1513068468001,0
1513068478005,0
1513068488010,0
1513068498019,0
1513069058101,0
1513069068111,0
1513069078111,0
1513069088117,0
1513069100834,0
1513069120829,0
1513069130829,0
1513069140833,0
1513069150845,0
1513069160844,0
1513069226487,1
1513069503073,1
1513069518722,0
1513069616540,3
1513069633083,0
1513069643090,0
1513069653086,0
1513069663091,0
1513071000432,3
1513071117960,4
1513071132396,3
1513071209430,2
1513071217127,2
1513071388919,1
